genres,movie_id,overview,popularity,poster_path,release_date,runtime,title,vote_average,vote_count,movieId,imdbId
"['Adventure', 'Action', 'Drama', 'Science Fiction', 'Thriller']",9886,"A data courier, literally carrying a data package inside his head, must deliver it before he dies from the burden or is killed by the Yakuza.  In a dystopian 2021, Johnny (Keanu Reeves) is a data trafficker who has an implant that allows him to securely store data too sensitive for regular computer networks. On one delivery run, he accepts a package that not only exceeds the implant's safety limits - and will kill him if the data is not removed in time - but also contains information far more important and valuable than he had ever imagined. On a race against time, he must avoid the assassins sent to kill him and remove the data before it, too, ends his life.",11.715868,/s9LyQtKhfUcQlZEw8hJLP6XqroO.jpg,1995-05-26,97.0,Johnny Mnemonic,5.5,380.0,172,113481
['Science Fiction'],9482,"In a dystopian future, Dredd, the most famous judge (a cop with instant field judiciary powers) is convicted for a crime he did not commit while his murderous counterpart escapes.",8.184815,/r17S4XlQ3Jq5U1KRovFUwU8P4aG.jpg,1995-06-30,96.0,Judge Dredd,5.4,643.0,173,113492
"['Drama', 'Crime']",9344,"A controversial portrayal of teens in New York City which exposes a deeply disturbing world of sex and substance abuse. The film focuses on a sexually reckless, freckle-faced boy named Telly, whose goal is to have sex with as many different girls as he can. When Jenny, a girl who has had sex only once, tests positive for HIV, she knows she contracted the disease from Telly. When Jenny discovers that Telly's idea of ""safe sex"" is to only have sex with virgins, and is continuing to pass the disease onto other unsuspecting girls, Jenny makes it her business to try to stop him.",4.877872,/gMuV7ORN8rRfQPMImby8KRGihO2.jpg,1995-07-28,91.0,Kids,6.8,280.0,175,113540
"['Romance', 'Comedy']",2293,"Both dumped by their girlfriends, two best friends seek refuge in the local mall.",8.25547,/4saVIltqkhq9is5NmD7N87Q40M.jpg,1995-10-20,94.0,Mallrats,6.8,400.0,180,113749
"['Action', 'Adventure', 'Science Fiction', 'Family', 'Fantasy']",9070,"Power up with six incredible teens who out-maneuver and defeat evil everywhere as the Mighty Morphin Power Ranger, But this time the Power Rangers may have met their match, when they face off with the most sinister monster the galaxy has ever seen.",7.024227,/A3ijhraMN0tvpDnPoyVP7NulkSr.jpg,1995-06-30,92.0,Mighty Morphin Power Rangers: The Movie,5.2,153.0,181,113820
"['Crime', 'Drama', 'Mystery', 'Thriller', 'Action']",1642,"Angela Bennett is a freelance software engineer who lives in a world of computer technology. When a cyber friend asks Bennett to debug a new game, she inadvertently becomes involved in a conspiracy that will soon turn her life upside down. While on vacation in Mexico, her purse is stolen. She soon finds that people and events may not be what they seem as she becomes the target of an assassination. Her vacation is ruined.  She gets a new passport at the U.S. Embassy in Mexico but it has the wrong name, Ruth Marx. When she returns to the U.S. to sort things out, she discovers that Ruth Marx has an unsavory past and a lengthy  police record. To make matters worse, another person has assumed her real identity ...",13.304342,/gKDNaAFzT21cSVeKQop7d1uhoSp.jpg,1995-07-28,114.0,The Net,5.6,359.0,185,113957
['Comedy'],11472,"When he finds out his longtime girlfriend is pregnant, a commitment-phobe realizes he might have to change his lifestyle for better or much, much worse.",8.482834,/aYavA2TOqpWVcxQZ31mMlYKqoFM.jpg,1995-07-12,103.0,Nine Months,5.5,171.0,186,113986
"['Fantasy', 'Horror', 'Thriller']",11980,"The angel Gabriel comes to Earth to collect a soul which will end the stalemated war in Heaven, and only a former priest and a little girl can stop him.",10.187623,/A3aYGp8LLxuFdzG2ETnhfbWPk7h.jpg,1995-09-01,98.0,The Prophecy,6.4,139.0,188,114194
"['Drama', 'History', 'Romance']",10533,"Set in puritanical Boston in the mid 1600s, the story of seamstress Hester Prynne, who is outcast after she becomes pregnant by a respected reverend. She refuses to divulge the name of the father, is ""convicted"" of adultery and forced to wear a scarlet ""A"" until an Indian attack unites the Puritans and leads to a reevaluation of their laws and morals.",6.752119,/g46rChf49Qgq28RJ22iWwvsK7nO.jpg,1995-10-13,135.0,The Scarlet Letter,5.5,111.0,191,114345
['Drama'],10802,A young drifter named Nomi arrives in Las Vegas to become a dancer and soon sets about clawing and pushing her way to become a top showgirl.,17.502375,/7O2SxrsXYaGFZ5cZgJF0Ab5SV5J.jpg,1995-09-22,128.0,Showgirls,4.9,261.0,193,114436
"['Comedy', 'Drama']",10149,"Writer Paul Benjamin is nearly hit by a bus when he leaves Auggie Wren's smoke shop. Stranger Rashid Cole  saves his life, and soon middle-aged Paul tells homeless Rashid that he wouldn't mind a short-term housemate. Still grieving over his wife's murder, Paul is moved by both Rashid's quest to reconnect with his father and Auggie's discovery that a woman who might be his daughter is about to give birth.",5.552946,/dku3aLprH3j1ilSsubW9Pbgfe0y.jpg,1995-06-09,112.0,Smoke,7.2,115.0,194,114478
"['Science Fiction', 'Horror', 'Action']",9348,"In 1993, the Search for Extra Terrestrial Intelligence Project receives a transmission detailing an alien DNA structure, along with instructions on how to splice it with human DNA. The result is Sil, a sensual but deadly creature who can change from a beautiful woman to an armour-plated killing machine in the blink of an eye.",13.492845,/94P6kzKH8aPmQmPr9yZjgy7BtQQ.jpg,1995-07-07,108.0,Species,5.5,457.0,196,114508
"['Crime', 'Drama', 'Science Fiction', 'Thriller']",281,"Set in the year 1999 during the last days of the old millennium, the movie tells the story of Lenny Nero, an ex-cop who now deals with data-discs containing recorded memories and emotions. One day he receives a disc which contains the memories of a murderer killing a prostitute. Lenny investigates and is pulled deeper and deeper in a whirl of blackmail, murder and rape. Will he survive and solve the case?",11.223055,/rXvy5hG9OeVmgnv9w4IhQxhqEKD.jpg,1995-10-13,145.0,Strange Days,6.8,334.0,198,114558
"['Drama', 'Romance']",36834,"Young, wild poet Arthur Rimbaud and his mentor Paul Verlaine engage in a fierce, forbidden romance while feeling the effects of a hellish artistic lifestyle.",4.546552,/BTGFfPHySJtw2qBoLysz3ercDB.jpg,1995-11-02,111.0,Total Eclipse,6.5,112.0,202,114702
['Comedy'],9090,"Three New York drag queens on their way to Hollywood for a beauty pageant get stranded in a small Midwestern town for the entire weekend when their car breaks down. While waiting for parts for their Cadillac convertible, the flamboyant trio shows the local homophobic rednecks that appearing different doesn't mean they don't have humanity in common.",7.653446,/xIDEoG9FQGmMCh5XsbkvSuD8WrW.jpg,1995-09-07,105.0,"To Wong Foo, Thanks for Everything! Julie Newmar",6.3,117.0,203,114682
"['Action', 'Thriller']",3512,"A passenger train has been hijacked by an electronics expert and turned into an untraceable command center for a weapons satellite. He has planned to blow up Washington DC and only one man can stop him, former Navy SEAL Casey Ryback.",7.490247,/6Z1p71nkm45cYuIZWOx5JSCYc0o.jpg,1995-07-13,100.0,Under Siege 2: Dark Territory,5.6,217.0,204,114781
"['Drama', 'Romance']",9560,World War II vet Paul Sutton falls for a pregnant and unwed woman who persuades him -- during their first encounter -- to pose as her husband so she can face her family.,9.715639,/iZ4FNVYVUx6NS7HXMiNJTGgSo7H.jpg,1995-08-11,103.0,A Walk in the Clouds,6.5,168.0,207,114887
"['Adventure', 'Action']",9804,"In a futuristic world where the polar ice caps have melted and made Earth a liquid planet, a beautiful barmaid rescues a mutant seafarer from a floating island prison. They escape, along with her young charge, Enola, and sail off aboard his ship. But the trio soon becomes the target of a menacing pirate who covets the map to 'Dryland' – which is tattooed on Enola's back.",16.885184,/yordVJcPLh3VNRL7bXzFIBEhXRr.jpg,1995-07-28,135.0,Waterworld,5.9,1017.0,208,114898
"['Drama', 'Romance']",76,"A dialogue marathon of a film, this fairytale love story of an American boy and French girl. During a day and a night together in Vienna their two hearts collide.",11.304979,/jsQy4ZbPHA8hE2O6QU05PpofI61.jpg,1995-01-27,105.0,Before Sunrise,7.7,984.0,215,112471
['Comedy'],11017,"Billy Madison is the 27 year-old son of Bryan Madison, a very rich man who has made his living in the hotel industry. Billy stands to inherit his father's empire but only if he can make it through all 12 grades, 2 weeks per grade, to prove that he has what it takes to run the family business.",6.638116,/5mP8F0NYSVrwrlWRCSD4uywMNnX.jpg,1995-02-10,89.0,Billy Madison,6.2,464.0,216,112508
['Comedy'],2292,"Convenience and video store clerks Dante and Randal are sharp-witted, potty-mouthed and bored out of their minds. So in between needling customers, the counter jockeys play hockey on the roof, visit a funeral home and deal with their love lives.",10.513367,/dmNytzvQTjylI83qrgDoS1KQ0ev.jpg,1994-09-13,92.0,Clerks,7.4,769.0,223,109445
"['Romance', 'Drama', 'Comedy']",1909,"John Arnold DeMarco is a man who believes he is Don Juan, the greatest lover in the world. Clad in a cape and mask, DeMarco undergoes psychiatric treatment with Dr. Jack Mickler to cure him of his apparent delusion. But the psychiatric sessions have an unexpected effect on the psychiatric staff and, most profoundly, Dr Mickler, who rekindles the romance in his complacent marriage.",7.438934,/fe0TuYz9jCKUba2Omj48K8bWJ8z.jpg,1994-10-01,97.0,Don Juan DeMarco,6.3,184.0,224,112883
"['Drama', 'Thriller', 'Crime', 'Mystery', 'Romance']",8984,"A computer specialist is sued for sexual harassment by a former lover turned boss who initiated the act forcefully, which threatens both his career and his personal life.",11.812244,/qbwcjmHnXkeE8l7wNBsdnlrp3J4.jpg,1994-12-09,123.0,Disclosure,5.9,217.0,225,109635
"['Crime', 'Drama', 'Mystery']",11929,"Dolores Claiborne was accused of killing her abusive husband twenty years ago, but the court's findings were inconclusive and she was allowed to walk free. Now she has been accused of killing her employer, Vera Donovan, and this time there is a witness who can place her at the scene of the crime. Things look bad for Dolores when her daughter Selena, a successful Manhattan magazine writer, returns to cover the story.",5.8025,/ewmVWV0TP8LTlYZ4OzCcguwC9d1.jpg,1995-03-24,132.0,Dolores Claiborne,7.1,183.0,230,109642
['Comedy'],8467,"Lloyd and Harry are two men whose stupidity is really indescribable. When Mary, a beautiful woman, loses an important suitcase with money before she leaves for Aspen, the two friends (who have found the suitcase) decide to return it to her. After some ""adventures"" they finally get to Aspen where, using the lost money they live it up and fight for Mary's heart.",9.844558,/3PEAkZHa8ehfUkuKbzmQNRTTAAs.jpg,1994-12-16,107.0,Dumb and Dumber,6.5,1894.0,231,109686
"['Comedy', 'Drama', 'History']",522,"The mostly true story of the legendary ""worst director of all time"", who, with the help of his strange friends, filmed countless B-movies without ever becoming famous or successful.",11.720358,/9qBe2sUDyY2dFH1iHq0SZb1G4QG.jpg,1994-09-27,127.0,Ed Wood,7.3,639.0,235,109707
"['Comedy', 'Romance']",397,French Kiss is director Kasdan’s best film since the Bodyguard. The plot involves a couple in love and one woman’s attempt to fly to Paris to get her lover back from a business trip and marry him. On the way she unknowingly smuggles something of value that has a petty thief chasing her across France as she chases after her future husband.,9.146544,/bZqvonwVru1XtnniQZgZRa3Znyk.jpg,1995-05-05,111.0,French Kiss,6.2,179.0,236,113117
"['Romance', 'Animation', 'Family', 'Comedy', 'Adventure']",15789,"Though Goofy always means well, his amiable cluelessness and klutzy pratfalls regularly embarrass his awkward adolescent son, Max. When Max's lighthearted prank on his high-school principal finally gets his longtime crush, Roxanne, to notice him, he asks her on a date. Max's trouble at school convinces Goofy that he and the boy need to bond over a cross-country fishing trip like the one he took with his dad when he was Max's age, which throws a kink in his son's plans to impress Roxanne.",10.177977,/bycmMhO3iIoEDzP768sUjq2RV4T.jpg,1995-04-07,78.0,A Goofy Movie,6.7,404.0,239,113198
"['Drama', 'Fantasy']",1024,"Based on the true story of Juliet Hulme and Pauline Parker, two close friends who share a love of fantasy and literature, who conspire to kill Pauline's mother when she tries to end the girls' intense and obsessive relationship.",9.438042,/5ek49TUeqStPmKwNdxrCSUAdXNe.jpg,1994-09-02,99.0,Heavenly Creatures,6.9,299.0,247,110005
"['Comedy', 'Drama', 'Romance']",11777,Albert Einstein helps a young man who's in love with Einstein's niece to catch her attention by pretending temporarily to be a great physicist.,5.146352,/kAYymfWcktoHSjQJEtfEIeByZR9.jpg,1994-12-24,100.0,I.Q.,5.9,112.0,252,110099
"['Horror', 'Romance']",628,"A vampire relates his epic life story of love, betrayal, loneliness, and dark hunger to an over-curious reporter.",11.970205,/hldXwwViSfHJS0kIJr07KBGmHJI.jpg,1994-11-11,123.0,Interview with the Vampire,7.2,1558.0,253,110148
"['Comedy', 'Family', 'Romance']",6280,"As part of a fertility research project, a male scientist agrees to carry a pregnancy in his own body.",6.710215,/bwt2hkLGKo5KAVMCw4u1umUPhax.jpg,1994-11-22,109.0,Junior,4.7,381.0,256,110216
"['Action', 'Drama', 'Mystery', 'Thriller']",9061,"Bobby Earl is facing the electric chair for the murder of a young girl. Eight years after the crime he calls in Paul Armstrong, a professor of law, to help prove his innocence. Armstrong quickly uncovers some overlooked evidence to present to the local police, but they aren't interested - Bobby was their killer.",9.195256,/tPQ8kT5HVxfyKXVeoiC6NkF5gsu.jpg,1995-02-17,102.0,Just Cause,6.0,124.0,257,113501
"['Drama', 'Romance']",9587,"With their father away as a chaplain in the Civil War, Jo, Meg, Beth and Amy grow up with their mother in somewhat reduced circumstances. They are a close family who inevitably have their squabbles and tragedies. But the bond holds even when, later, male friends start to become a part of the household.",9.774994,/tD9YDE8pjtSvvKUpkmooE6YDSm8.jpg,1994-12-21,115.0,Little Women,7.0,222.0,261,110367
